score,text
0,"su judicadu o giuigadu de torres o de logudoro fiat unu istadu soberanu e indipendente chi in s'edade mèdia tiraiat a totu su chirru norte-otzidentale de sardigna, incluende sas sub-regiones atuales de su tataresu, sa nurra, sa romàngia, s'anglona, su marghine, sa pianalza, su montiferru, sa costera e sa barbàgia, tochende duncas a sos territòrios de is atuales provìntzias de tàtari, terranoa-tèmpiu, nùgoro e aristanis.
"
0,"sa capitale est istada a primìtziu torres, sighida dae aldara (sede de su palatzu giuigale e de sa crèsia palatina de santa maria de su rennu), e a ùrtimu tramudada a tàtari.
"
0,"sos donnos fondiàrios atribuiant su podere a su iudex sive rex pro mèdiu de sa corona de logu a pustis de unu giuramentu, naradu bannus consensus, espressadu durante s'assemblea bàndida de intronizatzione.
"
0,"monzón est una tzitàde de s'aragona (ispagna).
"
0,"bivent oe in monzón 17.115 (in su 2010).
"
0,"àteros progetos
"
0,"tzitades de s'ispagnacategoria:
"
0,"biddas de aragona
"
0,"sa romania (in limba romuna: românia [romɨˈni.a]) est una repùblica unitària semi-presidentziale, posta in su chirru sud-estu de s'europa tzentrale, membru de s'unione europea.
"
0,"sa capitale est bucarest.
"
0,"sa romania bantat una istòria culturale meda rica, essende terra de nàschida de medas artistas, musitzistas, imbentores e isportivos famados.
"
0,"impare a sa moldova est sa natzione a majoria de faeddadores de limba romanza prus esta de europa.
"
0,"s'istadu tenet istèrrida de 238.391 km² e populatzione de unos 19.000 bividores, chi nde faghent su de 7 prus populados istados de unione europea.
"
0,"allacanat in su norti cun s'ucraina, in su nord-estu cun sa moldova, in su sud cun sa bulgaria, in su sud-ovest cun sa sèrbia, in su nord-ovest cun s'ungheria e in s'estu tenet bessida a su mare nieddu.
"
0,"totu sa làcana meridionale est dada de su danùbiu, chi est su segundu prus longu frùmene de su continente.
"
0,"sa cadena montosa de is carpatzos atraessat sa romania de norti fache a sud-ovest,arribende a artària majore de 2544 metros, cun su pitzu moldoveanu.
"
0,"sa romania moderna est formada aprossimadamente de is territòrios de s'antiga provìntzia romana de sa dàcia e est istada costituida in su 1859 cun s'unimentu de is printzipados de moldàvia e de valàchia.
"
0,"s'istadu, chi aiat assumidu su nùmene atuale giai dae su 1866, at balangiadu indipendèntzia dae s'impèriu otomanu in su 1877.
"
0,"a s'acabu de sa prima gherra mundiale ddi fiant annessionadas transilvània, bucovina e bessaràbia.
"
0,"a fatu de sa segunda gherra mundiale is territòrios chi oe currespondent a sa moldova e a s'istremu sud-uestu de s'ucraina, fiant ocupados dae is tropas sovièticas e tzèdidos.
"
0,"durante sa gherra frida sa romania est istada una repùblica sotzialista, membru de su patu de varsàvia.
"
0,"a sa fine de su nadale 1989 una rivolutzione populare at batidu a sa ruta de su regìmene comunista ghiadu dae su conducator (faeddu rumenu chi currespondet a s'italianu duce) nicolae ceaușescu e sa tramudantza a una forma de istadu democràticu cun economia de mercadu.
"
0,"oe s'economia romuna s'apoderat mescamente subra sos serbìtzios e s'esportatzione de màchinas e energia elètrica.
"
0,"dae sa prima deghina de annos de su de 21 sèculos s'economia at tentu crèschida lestra, fintzas is standard de calidade de sa vida si sunt addelantados e sa romania tenet inditos de isvilupu umanu artos.
"
0,"tocat a nàrrere però ca, posta in cumparàntzia cun is àteros membros de s'unione europea, abarrat unu de is istados prus poberos, cun rèdditos e cunditziones de vida prus incuidos.
"
0,"su movimentu unione degli studenti (uds) est unu sindacadu de sos istudiantes italianu chi faghet parte de sa rete della conoscenza.
"
0,"faghet parte, a livellu europeu, de s'obessu, organismu chi regollit sos istudiantes de s'europa.
"
0,"su ordinadore natzionale est roberto campanelli.
"
0,"000 istudiantes est s'organismu prus mannu de s'itàlia.
"
0,"s'unione degli studenti l'ant fundada in roma su 12 de martzu de su 1994 comente deliberatzione de unu cungressu chi b'aiant pigadu parte sas delegatziones de totu sos istudiantes de s'itàlia.
"
0,"dae su 2006 s'unione degli studenti est autònoma de su totu, dae cando sa cgil at suspèndidu su patu de traballu chi legaiat sas duas organizatziones.
"
0,"sos printzìpios de su movimentu sunt: s'egualidade, sa democratzia, sa laitzidade, sa solidariedade e s'antifascismu.
"
0,"s'organizatzione faghet parte de sa manca sotziale in itàlia.
"
0,"s'assòtziu est abertu a totu sos istudiantes chi nde cumpartzant sos printzìpios e sos programmas, chene pigare in cunsideru diferèntzias in contu de religione, opinione polìtica, natzionalidade, professione o orientamentu polìticu o sessuale.
"
0,"ligàmenes esternos
"
0,"universidades
"
0,"nàschidu in bitzi, at incumintzadu a istudiare su pianoforte in s'iscola tzìvica de mùsica de nùgoro, e a pustis est intradu in su cunservatòriu de mùsica de casteddu, in ue at acabadu sos istùdios de pianoforte in su 2000 e s'est laureadu fintzas in mùsica eletrònica in su 2005, e in etnomusicologia in su 2012.
"
0,"in su 2006 at fintzas pigadu s'abilitatzione pro s'insegnamentu de sa mùsica.
"
0,"cun su tenore de bitzi at cantadu pro prus de 20 annos in logos medas de su mundu, dae sa frantza a su giapone, e at pigadu parte fintzas a atividades didàticas cun sas iscolas, sas universidades e àteras istitutziones che a sa regione sardigna e s'unione europea.
"
0,"comente solista at collaboradu cun su cumponidore israelianu yuval avital, in progetos de chirca musicale in ue at rapresentadu sa traditzione de su cantu a tenore in paris cun àteros artistas ligados a maneras de cantare traditzionales e tìpicas de àteros logos de su mundu.
"
0,"riferimentos
"
0,"ligàmenes esternos
"
0,"bandinu, omar
"
0,"sa universidade commertziàle ""luigi bocconi""est una universidade privada de milanu, fundada in su 1902.
"
0,"si insinzant mescamente sas iscientzias economicas e sotziales, giuridicas e manageriales.
"
0,"est a curtzu dae su tzèntru istoricu de sa tzitade, a 10 minutos ebbia dae sos ""navigli"" e non meda a tesu dae su ""duomo"".
"
0,"sa ""sda bocconi school of management"" es connotta pro essere una de sas prus importantes business school de su mundu.
"
0,"est s'unica universidade italiana chi no ada mai dadu una laurea ad honorem.
"
0,"istitutziones academicas
"
0,"lugo est sa tzitade de s'galiza (ispagna).
"
0,"bivent oe in lugo 97.635 (in su 2010) persones.
"
0,"altrimenti ci arrabbiamo ( in sardu: chi nono s'arrenegamus!) est unu film de su 1974 dirigidu de marcello fondato, cun bud spencer e terence hill.
"
0,"totu sa trama si furriat a una dune buggy rubia, modellu fatu de sa puma.
"
0,"sa región del biobío est una regione de cile.
"
0,"sa seu regionale est concepción.
"
0,"oe su presidente est victor lobos del fierro.
"
0,"s'àrea est de 37.069 km² e contat 2.443 abitantes (2010).
"
0,"su clima est mediterràneu.
"
0,"ñuble, biobío, concepción, arauco.
"
0,"boghes curreladas
"
0,"àteros progetos
"
0,"ligas de foras
"
0,"giuanni lilliu (barùmini, 13 de martzu de su 1914 – casteddu, 19 de freàrgiu de su 2012) custa est una lista partziale de sas òperas prus connotas:
"
0,"ligàmenes esternos
"
0,"istòria de sardigna
"
0,"torquato tasso (sorrento, 1544 – roma, 1595) est istadu unu poete e iscritore italianu.
"
0,"òperas printzipales
"
0,"bibliografia
"
0,"fiction tassiana e cronache crociate (gerusalemme liberata, canto xviii), con introduzione della categoria del “meraviglioso storico”, in «rivista di studi italiani» (toronto), xxxviii, 2, 2020, pp.
"
0,"tasso, torquato
"
0,"s’euskadi ta askatasuna (chi in limba basca cheret nàrrere “paìsu bascu e libertade”), connota cun sa sigla sua eta, est un’organizatzione armada basca chi si proclamat independentista, patriòtica, sotzialista e rivolutzionària.
"
0,"dae sa creatzione de sa prima eta, sunt esìstidas organizatziones diferentes, cun su matessi nùmene, nàschidas comente resurtadu de argunas iscissiones.
"
0,"in ocasiones diferentes sunt esìstidas duas organizatziones distintas chi currispondiant a sa matessi sigla e, a bias e pro pagu tempus, finas tres.
"
0,"tenet comente finalidade prioritària s’indipendèntzia de su chi su natzionalismu bascu cramat “euskal herria”, dae sos istados de ispagna e frantza, e su fràigu de un’istadu sotzialista.
"
0,"pro bi cròmpere, tirat profetu dae assassìnios, secuestros, terrorismu e s’estorsione econòmica, siat in ispagna siat, in manera ocasionale, in frantza, in sa chi cramant “luta armada”.
"
0,"fundada in su 1958, durante sa ditadura franchista, pustis de s’espulsione de membros de sa gioventude de su partidu natzionalista bascu, aiat cumpridu sa prima atzione violenta sua in su mese de trìulas de su 1961 e, a sa prima, aiat tentu s'apoju de una parte de sa gente, ca fiat cunsiderada un'organizatzione in prus chi s’oponiat a su regìmene franchista.
"
0,"a pustis de su protzessu democratizadore cumintzadu in su 1977, non cumpartzidu dae eta, aiat cumintzadu a pèrdere sustentu pùblicu, e sos atos suos fiant cundennados e cunsiderados comente terroristas dae sa majoria istremenada de sas fortzas polìticas e sotziales, dae s’aprovatzione de s’istatutu de guernica in su 1979 finas a s’atualidade, in ue sa cunditzione sua terrorista est ammìntida in totu dae istados e organizatziones internatzionales medas, comente ispagna, frantza, rennu unidu, istados unidos, canada, venezuela, su cussìgiu de europa, s’unione europea, s’organizatzione de istados iberoamericanos, sas natziones unidas o s’europol.
"
0,"amnistia internatzionale at cundennadu prus de una bia sas atziones de s’eta, cunsiderende·las comente crìmines o abusos graes contra a sos deretos umanos, su chi non l’at impeigadu de criticare sa polìtiga antiterrorista de su guvernu ispagnolu, in particulare su regìmene de incomunicatzione chi diat cunsentire su malu tratu o sa tortura de sos presoneris, cunforma a custa ong.
"
0,"dae su 2002, sos partidos polìticos batasuna, atzione natzionalista basca e partidu comunista de sas terras bascas sunt istados illegalizados dae su tribunale supremu pro sos ligàmenes issoro cun eta, a pustis de sas riformas legislativas adotadas dae sas cortes generales de proposta de su guvernu de josé maria aznar.
"
0,"su tribunale costitutzionale aiat refudadu sos ricursos presentados dae sos tres partidos e su tribunale europeu de sos deretos umanos at negadu sas dimandas postas dae sos primos duos.
"
0,"dae su 1976, sos guvernos ispagnolos ant esploradu su caminu de su diàlogu pro l’agabbare cun s’atividae terrorista de eta, istabilende cuntatos cun eta, cun su resurtadu de trèguas e tzessatzione de su fogu.
"
0,"dae sa firma de su patu de estella de su 1998, b'at àpidu unos cantos patos de eta cun diferentes fortzas polìticas.
"
0,"tele costa smeralda est un'emitente televisiva chi òperat in sardigna.
"
0,"s'emitente naschet in sos primos annos de su 1980, in su prenu de su boom de sas televisiones privadas.
"
0,"fundada in cannigione, a pustis de unu perìodu in ue produsiat in loco, tenet unu perìodu de collaboratzione chin medas retzas natzionales de importu.
"
0,"intre su 1982 e su 1983 intrat in sa retza de italia1 (in antis amministrada dae emilio rusconi e a pustis dae sa fininvest) e trasmitit sa programmatzione regionale sua pro sa sardigna.
"
0,"unos cantos annos a pustis, benit comporada dae nichi grauso, chi a su tempus teniat sa prima emitente televisiva sarda (videolina, ndr) e àteras emitentes de importu, che a ""la voce sarda"", afirmende·si in su panorama televisivu sardu.
"
0,"est semper grauso a tramudare sa sede sua dae cannigione a casteddu.
"
0,"dae su 1u de martzu de su 1985 intrat in sa re-difusione euro tv, e dae su 4 de santugaine 1987 in su tzircùitu italia 7 de sa fininvest.
"
0,"dae sos primos annos duamìgia, essida dae europa 7 (nùmene nou de italia 7), non si ligat prus a àteros canales, limitende·si a trasmìtere in unas cantas fàscias oràrias sos programmas de 24ore.
"
0,"tv e sat2000.
"
0,"dae sos annos '90, intrada in su matessi grupu editoriale de s'unione sarda e de videolina, s'emitente torrat a trasmitere programmas suos.
"
0,"unu de sos prus nòdidos est su programma istòricu zona franca, curadu e presentadu dae antonello lai, chi amministrat fintzas sas àteras produtziones de su canale, che a su telediàriu tcs notizie e a sos programmas dedalo:
"
0,"alla scoperta della sardegna, e viaggio nell'isola del mistero, ideados e presentados dae su giornalista e iscritore marcello polastri.
"
0,"riferimentos
"
0,"ligàmenes esternos
"
0,"su museu de sa vida e de sas traditziones populares sardas est unu museu de nùgoro.
"
0,"s'agatat in su montigru de santu nofre, in unu cumparis realizadu a printzìpios de sos annos sessanta de su sègulu coladu.
"
0,"sos fraigos, progetados dae s'architetu antoni simon mossa, sunt istados fraigados intre su 1950 e 1960, e presentant una genia e una repartzidura de tretos chi tirant a refraigare unu trighìngiu sardu traditzionale ideale.
"
0,"bi sunt totu sas tipologias de logos: dae sa pratza cun sa crèsia a sa domo campidanesa.
"
0,"su nùmene in sos annos de fraigadura fiat museu de su costùmene e de sas artes populares, ma a pustis de su 1972, cun sa creatzione de s'istitutu superiore regionale etnogràficu (isre), de su cale como est propriedade, l'at cambiadu incussu de como.
"
0,"est istadu abertu a su pùblicu in su 1976; dae su 2004 su museu est istadu torradu a nou e ismanniadu.
"
1,"igrèsias o bidd'e cresia est una citàdi de 27.773 abitàntis de sa sardìnia sud-occidentàli, in su sùlcis-igresiènti.
"
1,"est capu de lògu in pari cun carbònia de sa provìntzia de su sulcis igresiente e seu obispali (diocesi de igresias).
"
1,"sa storia de igresias est antìga meda, risalènti a tràcias preistòricas installàdas in su territòriu: is tracciàs prus antìgas de su insediamentu umànu risàlint a sa cultura neolitica de santu micheli de ozieri, cun tùmbas a fossa, is famòsas domus de janas, in sa parti montuosa de santu benedetu.
"
1,"sìghint àtras tracias de frequentatziònis nuràgicas (ascantu nuràghis is moi sciùsciàus funt presèntis in su tèrritoriu), e no màncant rèstus archeologicus de ceramicas feniciu-pùnicas.
"
1,"in s’epoca romana nci fìant medas frequentatziònis, subratotu po cantu pertocat is minièras de argentu in su territòriu.
"
1,"fòntis nant de metalla, una bella citadi pèrdia, fròtzis in su confini tra igresias e frùmini majori, logu principali de estratzioni mineraria in su tèrritoriu.
"
1,"in s’artu medioevu si funt pèrdias is tràcias urbànas, in sa prima mètadi.
"
1,"de viii seculu d. funt torràdas a si biri tràcias cun sa crèsia bizantina de santu sàrbaroi, restauràda e recuperàda de pag'ora, est una testimonia de sa presentzia de s’esercitu de bisantziu.
"
1,"in su bàsciu medioevu: in antis villa di chiesa (in latinu villa ecclesiae) in su domìniu pisànu e poi iglesias cun sa dominatzioni de is aragonesus in su viv sèculu, sa citadi incumenzàt a tenni una certa importantzia de su xiii seculu a sutta sa dominayzioni de pisa gràtzias a s’estratzioni de su carboni, da sa blenda (minerali de su zincu) e de sa galena minerali de prumbu e de ascàntus cantidàdis de prata.
"
